,id95AE_PPG_A13_CAL
1736497172.50275,1056.3605113314857
1736497172.5047,1056.4409908094576
1736497172.50665,1056.4479621940463
1736497172.50861,1056.2692099821827
1736497172.51056,1056.0059286845312
1736497172.51251,1055.8949998892335
1736497172.5144699,1056.1788589764012
1736497172.51642,1057.083506290723
1736497172.5183702,1058.6947793886966
1736497172.5203202,1061.0031956451246
1736497172.52228,1064.0148531887726
1736497172.52423,1067.6962578988853
1736497172.52618,1072.1463029769197
1736497172.5281398,1077.5390025861896
1736497172.53009,1083.967667146202
1736497172.53204,1091.5992989066076
1736497172.534,1100.608228613134
1736497172.53595,1111.0176733854375
1736497172.5379,1122.9815347609049
1736497172.53986,1136.6916824952925
1736497172.54181,1152.1850256185005
1736497172.54376,1169.7423215496249
1736497172.5457199,1189.684901047875
1736497172.54767,1212.0137382995365
1736497172.5496202,1236.8221973252707
1736497172.5515702,1263.9666159821259
1736497172.55353,1293.4622878775078
1736497172.55548,1324.8775859467553
1736497172.55743,1358.255858684991
1736497172.5593898,1393.7056376256135
1736497172.56134,1430.805182545365
1736497172.56329,1469.6397582785548
1736497172.56525,1510.2777858881275
1736497172.5672,1552.1278752698825
1736497172.56915,1595.2028860199603
1736497172.57111,1639.550130184189
1736497172.57306,1684.586402605937
1736497172.57501,1730.440597300133
1736497172.5769699,1777.2533134461557
1736497172.57892,1824.4537362756446
1736497172.5808702,1872.0688515473084
1736497172.5828202,1919.805319210338
1736497172.58478,1967.6236436420622
1736497172.58673,2014.7748266045119
1736497172.58868,2061.373798982683
1736497172.5906398,2107.6227286078115
1736497172.59259,2153.040381497473
1736497172.59454,2197.806344529089
1736497172.5965,2241.9066054066593
1736497172.59845,2284.5334780374083
1736497172.6004,2325.540909749283
1736497172.60236,2364.7685002503754
1736497172.60431,2401.6193186966116
1736497172.60626,2436.209342918699
1736497172.6082199,2468.6061585208854
1736497172.61017,2498.3927296194306
1736497172.6121202,2525.579686167861
1736497172.6140702,2549.9561335821127
1736497172.61603,2571.4197049574827
1736497172.61798,2589.563332679761
1736497172.61993,2604.4656191638355
1736497172.6218898,2616.244675605808
1736497172.62384,2624.8532038198823
1736497172.62579,2630.421421107561
1736497172.62775,2632.9805793619726
1736497172.6297,2632.5028516553593
1736497172.63165,2629.0057873210244
1736497172.63361,2622.449656698396
1736497172.63556,2612.9542437504956
1736497172.63751,2600.580059828084
1736497172.6394699,2585.331038675904
1736497172.64142,2567.451435064132
1736497172.6433702,2547.020694647979
1736497172.6453202,2524.2344771288217
1736497172.64728,2499.1515690997
1736497172.64923,2472.2104281432707
1736497172.65118,2443.4314373055745
1736497172.6531398,2412.7664127023877
1736497172.65509,2380.62604698976
1736497172.65704,2346.9820007879084
1736497172.659,2311.814475139734
1736497172.66095,2275.670738187267
1736497172.6629,2238.5748091094974
1736497172.66486,2200.518165332946
1736497172.66681,2161.974103385402
1736497172.66876,2122.7658183675535
1736497172.6707199,2082.706528517167
1736497172.67267,2042.221960707939
1736497172.6746202,2001.2727125343054
1736497172.6765702,1960.1239774072744
1736497172.67853,1918.8221186488101
1736497172.68048,1878.021764426644
1736497172.68243,1837.5740584539456
1736497172.6843898,1797.2137778595475
1736497172.68634,1757.271683045737
1736497172.68829,1717.508593370371
1736497172.69025,1677.9149450715408
1736497172.6922,1639.236485799042
1736497172.69415,1601.62665592366
1736497172.69611,1565.2311190835314
1736497172.69806,1530.4551181964948
1736497172.70001,1496.9479308817072
1736497172.7019699,1464.3853362921259
1736497172.70392,1432.9382265246238
1736497172.7058702,1402.41788459143
1736497172.7078202,1372.9001301911287
1736497172.70978,1344.3113070355553
1736497172.71173,1317.002104788822
1736497172.71368,1290.8353285125936
1736497172.7156398,1265.6584424276577
1736497172.71759,1241.6892368309796
1736497172.71954,1218.7754911799402
1736497172.7215,1196.785032887209
1736497172.72345,1175.920213372677
1736497172.7254,1156.0519233938044
1736497172.72736,1137.064792345052
1736497172.72931,1119.084226212549
1736497172.73126,1101.9111080778068
1736497172.7332199,1085.3643375622955
1736497172.73517,1069.5191751189884
1736497172.7371202,1054.3303734039116
1736497172.7390702,1039.9287479930483
1736497172.74103,1026.375941558046
1736497172.74298,1013.9272634733812
1736497172.74493,1002.5229324381464
1736497172.7468898,992.0507832679501
1736497172.74884,982.5503229276711
1736497172.75079,973.9081138533189
1736497172.75275,966.0545495239668
1736497172.7547,959.0564469773727
1736497172.75665,952.8614480600445
1736497172.75861,947.431913276527
1736497172.76056,942.8019536723991
1736497172.76251,938.9143558958568
1736497172.7644699,935.7274083087246
1736497172.76642,933.2456316546601
1736497172.7683702,931.4289125885826
1736497172.7703202,930.258668025415
1736497172.77228,929.7144944585441
1736497172.77423,929.7789866164188
1736497172.77618,930.3794180422567
1736497172.7781398,931.4231676565913
1736497172.78009,932.8002935639319
1736497172.78204,934.4267427481527
1736497172.784,936.3629655007255
1736497172.78595,938.7311036454562
1736497172.7879,941.6824441663276
1736497172.78986,945.3672842840521
1736497172.79181,949.7213691297661
1736497172.79376,954.6322228552062
1736497172.7957199,959.996295746084
1736497172.79767,965.6399150633495
1736497172.7996202,971.6092509360702
1736497172.8015702,978.0147835516545
1736497172.80353,985.007250068951
1736497172.80548,992.6199624725361
1736497172.80743,1000.8562856226299
1736497172.8093898,1009.6431437068003
1736497172.81134,1018.773971024918
1736497172.81329,1028.1763352046564
1736497172.81525,1037.8682819959572
1736497172.8172,1047.7747759404392
1736497172.81915,1057.9660534247075
1736497172.82111,1068.516158094873
1736497172.82306,1079.2985803990914
1736497172.82501,1090.3227431420894
1736497172.8269699,1101.6012077347305
1736497172.82892,1112.9773100791435
1736497172.8308702,1124.4660461085095
1736497172.8328202,1136.0235579990408
1736497172.83478,1147.6683069360388
1736497172.83673,1159.2447819333352
1736497172.83868,1170.7941577622441
1736497172.8406398,1182.3720271838129
1736497172.84259,1193.8624737903865
1736497172.84454,1205.3178328769857
1736497172.8465,1216.7834477928013
1736497172.84845,1228.1248454990925
1736497172.8504,1239.3792130350257
1736497172.85236,1250.584751630225
1736497172.85431,1261.6248227231617
1736497172.85626,1272.565785664323
1736497172.8582199,1283.4708372157645
1736497172.86017,1294.2330875223345
1736497172.8621202,1304.8239141507227
1736497172.8640702,1315.0989380722956
1736497172.86603,1324.9644886404599
1736497172.86798,1334.1891695229024
1736497172.86993,1342.8167820954764
1736497172.8718898,1350.963461247974
1736497172.87384,1358.6273458081025
1736497172.87579,1365.9213675500296
1736497172.87775,1372.8899548552158
1736497172.8797,1379.4311710954228
1736497172.88165,1385.5476670684316
1736497172.88361,1391.235043217205
1736497172.88556,1396.412482575034
1736497172.88751,1401.0939808632527
1736497172.8894699,1405.2829706444136
1736497172.89142,1408.9205682290976
1736497172.8933702,1412.001690776836
1736497172.8953202,1414.4909469645067
1736497172.89728,1416.3616911474978
1736497172.89923,1417.5627365445605
1736497172.90118,1418.1013626112783
1736497172.9031398,1417.9908198252688
1736497172.90509,1417.2478864675263
1736497172.90704,1415.8939211701083
1736497172.909,1413.9911838826965
1736497172.91095,1411.6671232561844
1736497172.9129,1409.0221485772427
1736497172.91486,1406.1395054968752
1736497172.91681,1403.0245082005968
1736497172.91876,1399.558112236081
1736497172.9207199,1395.6131047468557
1736497172.92267,1391.1323037426578
1736497172.9246202,1386.1226461093759
1736497172.9265702,1380.692345007296
1736497172.92853,1374.9198515154767
1736497172.93048,1368.9672684568814
1736497172.93243,1362.8579108946928
1736497172.9343898,1356.576631291425
1736497172.93634,1350.2012516001032
1736497172.93829,1343.7158178324858
1736497172.94025,1337.0704991382013
1736497172.9422,1330.2966642342692
1736497172.94415,1323.326392226784
1736497172.94611,1316.094782598091
1736497172.94806,1308.7415248638024
1736497172.95001,1301.3570531730888
1736497172.9519699,1294.0331421369017
1736497172.95392,1286.9585310091536
1736497172.9558702,1280.0573285617897
1736497172.9578202,1273.1913863512905
1736497172.95978,1266.1827460755378
1736497172.96173,1258.9704761880848
1736497172.96368,1251.5271710099366
1736497172.9656398,1243.9129604468922
1736497172.96759,1236.3031972129884
1736497172.96954,1228.7579579651238
1736497172.9715,1221.287380978728
1736497172.97345,1213.9823125733697
1736497172.9754,1206.8208838267456
1736497172.97736,1199.7814062328632
1736497172.97931,1192.927675002063
1736497172.98126,1186.2007334159555
1736497172.9832199,1179.544776088494
1736497172.98517,1173.004407950671
1736497172.9871202,1166.5373618451754
1736497172.9890702,1160.1462322278057
1736497172.99103,1153.79993828849
1736497172.99298,1147.5639193815014
1736497172.99493,1141.4199252327983
1736497172.9968898,1135.3592468154409
1736497172.99884,1129.4630583419605
1736497173.00079,1123.7249754051402
1736497173.00275,1118.156255197439
1736497173.0047,1112.862774077993
1736497173.00665,1107.8665316558236
1736497173.00861,1103.1884744132708
1736497173.01056,1098.8436606503474
1736497173.01251,1094.7242041449945
1736497173.0144699,1090.726426247324
1736497173.01642,1086.8167139394586
1736497173.0183702,1083.0316966388827
1736497173.0203202,1079.5161029437922
1736497173.02228,1076.4005396226917
1736497173.02423,1073.844734251748
1736497173.02618,1071.7512833679832
1736497173.0281398,1069.892051750859
1736497173.03009,1068.0628484239828
1736497173.03204,1066.0523970201052
1736497173.034,1063.8838275133112
1736497173.03595,1061.770418693697
1736497173.0379,1059.8952093165808
1736497173.03986,1058.4329690524478
1736497173.04181,1057.4271193350537
1736497173.04376,1056.796701643492
1736497173.0457199,1056.466692633226
1736497173.04767,1056.3646957496892
1736497173.0496202,1056.3964645703843
1736497173.0515702,1056.459102072347
1736497173.05353,1056.4491274434727
1736497173.05548,1056.2716000760888
1736497173.05743,1055.9342929320428
1736497173.0593898,1055.5102976321925
1736497173.06134,1055.0806176264493
1736497173.06329,1054.7131787635585
1736497173.06525,1054.3950089549908
1736497173.0672,1054.0638646317323
1736497173.06915,1053.651979800788
1736497173.07111,1053.0988449503914
1736497173.07306,1052.4589010487487
1736497173.07501,1051.8481212714344
1736497173.0769699,1051.3843775114165
1736497173.07892,1051.183398666057
1736497173.0808702,1051.2443043438868
1736497173.0828202,1051.4968783854106
1736497173.08478,1051.8716789465007
1736497173.08673,1052.2947292353876
1736497173.08868,1052.7163820151654
1736497173.0906398,1053.0994803416568
1736497173.09259,1053.4013910510773
1736497173.09454,1053.5914375172767
1736497173.0965,1053.7104301541908
1736497173.09845,1053.8460617716983
1736497173.1004,1054.0884037374492
1736497173.10236,1054.5199429251522
1736497173.10431,1055.10006316357
1736497173.10626,1055.718018433891
1736497173.1082199,1056.2624097754433
1736497173.11017,1056.6233478254612
1736497173.1121202,1056.8175305148877
1736497173.1140702,1056.936609836176
1736497173.11603,1057.074595092188
1736497173.11798,1057.3134483869535
1736497173.11993,1057.614338439661
1736497173.1218898,1057.857616338503
1736497173.12384,1057.9183716465952
1736497173.12579,1057.6907597229842
1736497173.12775,1057.2422548515456
1736497173.1297,1056.7655379666987
1736497173.13165,1056.4482843662267
1736497173.13361,1056.4646735905042
1736497173.13556,1056.789747583461
1736497173.13751,1057.2675068992783
1736497173.1394699,1057.7426943676728
1736497173.14142,1058.0646496904485
1736497173.1433702,1058.2365364373327
1736497173.1453202,1058.3556853057173
1736497173.14728,1058.5223339450026
1736497173.14923,1058.8248413297533
1736497173.15118,1059.2389399756084
1736497173.1531398,1059.665797877189
1736497173.15509,1059.9985831771896
1736497173.15704,1060.1469521879253
1736497173.159,1060.1357302548938
1736497173.16095,1060.068430643892
1736497173.1629,1060.0496729769816
1736497173.16486,1060.1813181518733
1736497173.16681,1060.518438392079
1736497173.16876,1061.088081179738
1736497173.1707199,1061.9214299370963
1736497173.17267,1063.0416314660947
1736497173.1746202,1064.5442636524779
1736497173.1765702,1066.5609842817155
1736497173.17853,1069.239887650391
1736497173.18048,1072.6840340154818
1736497173.18243,1076.9920247200505
1736497173.1843898,1082.2514607678063
1736497173.18634,1088.4693976711478
1736497173.18829,1095.7356398431195
1736497173.19025,1104.2729212451143
1736497173.1922,1114.2450363919309
1736497173.19415,1125.9404972595926
1736497173.19611,1139.6703296341188
1736497173.19806,1155.3659452378936
1736497173.20001,1173.0554063989648
1736497173.2019699,1192.8033132573112
1736497173.20392,1214.3783621091625
1736497173.2058702,1237.8984446012748
1736497173.2078202,1263.4158147327144
1736497173.20978,1291.135403789362
1736497173.21173,1320.8305302406316
1736497173.21368,1352.5744821662586
1736497173.2156398,1386.4083290086369
1736497173.21759,1421.8648677040624
1736497173.21954,1458.9688302652555
1736497173.2215,1497.8265694753898
1736497173.22345,1537.978008086726
1736497173.2254,1579.541395799445
1736497173.22736,1622.6649647230674
1736497173.22931,1666.7886095326203
1736497173.23126,1711.9815469401276
1736497173.2332199,1758.3287791006646
1736497173.23517,1805.2142549148502
1736497173.2371202,1852.6610992812562
1736497173.2390702,1900.4071447075441
1736497173.24103,1948.4462501966748
1736497173.24298,1996.0509119103606
1736497173.24493,2043.2619333242699
1736497173.2468898,2090.144643183103
1736497173.24884,2136.069966151076
1736497173.25079,2181.0887638948516
1736497173.25275,2225.165069325243
1736497173.2547,2267.543630549908
1736497173.25665,2308.1322110655883
1736497173.25861,2346.818002422028
1736497173.26056,2383.028022035417
1736497173.26251,2416.872801247995
1736497173.2644699,2448.41205919105
1736497173.26642,2477.2322258030563
1736497173.2683702,2503.3134488018923
1736497173.2703202,2526.4046735679094
1736497173.27228,2546.354558249327
1736497173.27423,2562.7400427184575
1736497173.27618,2575.719576888938
1736497173.2781398,2585.5667845122866
1736497173.28009,2592.4204044439643
1736497173.28204,2596.5528944880693
1736497173.284,2597.9642709451946
1736497173.28595,2596.4941852996294
1736497173.2879,2592.0083744454164
1736497173.28986,2584.3290942700487
1736497173.29181,2573.619962288678
1736497173.29376,2560.0765813595845
1736497173.2957199,2543.840941953653
1736497173.29767,2525.29936825102
1736497173.2996202,2504.5290189212287
1736497173.3015702,2481.6437556470137
1736497173.30353,2456.6194539932694
1736497173.30548,2429.8167642852472
1736497173.30743,2401.257891191495
1736497173.3093898,2370.95091794326
1736497173.31134,2339.3582604269386
1736497173.31329,2306.498805314886
1736497173.31525,2272.2948201737418
1736497173.3172,2237.1481455384537
1736497173.31915,2200.950743432793
1736497173.32111,2163.573876044587
1736497173.32306,2125.523687093621
1736497173.32501,2086.774380163168
1736497173.3269699,2047.291311199264
1736497173.32892,2007.6280711362385
1736497173.3308702,1967.690912590916
1736497173.3328202,1927.5619038736806
1736497173.33478,1887.1058730685918
1736497173.33673,1846.8003769289487
1736497173.33868,1806.541748139034
1736497173.3406398,1766.243483558383
1736497173.34259,1726.4174066550827
1736497173.34454,1686.9846901488472
1736497173.3465,1647.8442199724261
1736497173.34845,1609.474311707392
1736497173.3504,1571.765763083769
1736497173.35236,1534.6187456926505
1736497173.35431,1498.5077747078249
1736497173.35626,1463.340027466351
1736497173.3582199,1429.0462635226784
1736497173.36017,1396.0648295249532
1736497173.3621202,1364.2753356451108
1736497173.3640702,1333.71709541897
1736497173.36603,1304.2735740852193
1736497173.36798,1276.2681792803555
1736497173.36993,1249.5620909660845
1736497173.3718898,1224.0302735418784
1736497173.37384,1199.9233940257327
1736497173.37579,1177.1111694771193
1736497173.37775,1155.4264590259913
1736497173.3797,1134.9909519951386
1736497173.38165,1115.598610493253
1736497173.38361,1097.0656063487477
1736497173.38556,1079.5306111788839
1736497173.38751,1062.8731219575116
1736497173.3894699,1046.993049800906
1736497173.39142,1032.0316757319683
1736497173.3933702,1017.9607457662786
1736497173.3953202,1004.8860346038144
1736497173.39728,992.851841414767
1736497173.39923,982.0686625766989
1736497173.40118,972.404835293402
1736497173.4031398,963.6446435358879
1736497173.40509,955.6978256792379
1736497173.40704,948.3552236378046
1736497173.409,941.5487214524082
1736497173.41095,935.3983063332087
1736497173.4129,929.9219772723202
1736497173.41486,925.1463873698251
1736497173.41681,921.1180988026201
1736497173.41876,917.7747206483242
1736497173.4207199,915.0676297875355
1736497173.42267,912.989758541603
1736497173.4246202,911.5253115379875
1736497173.4265702,910.6962091314666
1736497173.42853,910.5250206078832
1736497173.43048,911.0321605299584
1736497173.43243,912.1934030329891
1736497173.4343898,913.9706086000471
1736497173.43634,916.2972412618437
1736497173.43829,919.135240923057
1736497173.44025,922.5069697485591
1736497173.4422,926.4152516433908
1736497173.44415,930.9124672027773
1736497173.44611,936.0568025264861
1736497173.44806,941.7467840000012
1736497173.45001,947.9062757652506
1736497173.4519699,954.4670439931665
1736497173.45392,961.2711290693653
1736497173.4558702,968.3753491026428
1736497173.4578202,975.8790087804298
1736497173.45978,983.9269403948091
1736497173.46173,992.5319224371979
1736497173.46368,1001.7074003312991
1736497173.4656398,1011.3991354002849
1736497173.46759,1021.406272746684
1736497173.46954,1031.6756533402558
1736497173.4715,1042.2486057248793
1736497173.47345,1053.0626567370973
1736497173.4754,1064.2137026588716
1736497173.47736,1075.8000616970473
1736497173.47931,1087.673049777554
1736497173.48126,1099.8156546918801
1736497173.4832199,1112.2140816176181
1736497173.48517,1124.6718227180215
1736497173.4871202,1137.2214051975939
1736497173.4890702,1149.8572239479654
1736497173.49103,1162.6427545878576
1736497173.49298,1175.4457725473692
1736497173.49493,1188.2933655964803
1736497173.4968898,1201.1921869728583
1736497173.49884,1213.9569416681245
1736497173.50079,1226.5918391535772
1736497173.50275,1239.113569438255
1736497173.5047,1251.3570265619946
1736497173.50665,1263.3452351251094
1736497173.50861,1275.0997901193748
1736497173.51056,1286.4898932934407
1736497173.51251,1297.583543872226
1736497173.5144699,1308.441661068887
1736497173.51642,1318.9608037782186
1736497173.5183702,1329.1702086518617
1736497173.5203202,1339.0194825978824
1736497173.52228,1348.5078500601555
1736497173.52423,1357.493284016606
1736497173.52618,1365.9902298684449
1736497173.5281398,1374.0122000551617
1736497173.53009,1381.454928075364
1736497173.53204,1388.3313944428464
1736497173.534,1394.6276474538893
1736497173.53595,1400.2239249106765
1736497173.5379,1405.0962773587116
1736497173.53986,1409.2149645797556
1736497173.54181,1412.5873661553653
1736497173.54376,1415.350440043477
1736497173.5457199,1417.6295240615557
1736497173.54767,1419.5091725398738
1736497173.5496202,1421.0098170313465
1736497173.5515702,1422.0731813178309
1736497173.55353,1422.6418872734798
1736497173.55548,1422.6528969026742
1736497173.55743,1422.076901642952
1736497173.5593898,1420.8886907361973
1736497173.56134,1419.082326941342
1736497173.56329,1416.6432966118457
1736497173.56525,1413.6278997315333
1736497173.5672,1410.1946780799558
1736497173.56915,1406.4588003920899
1736497173.57111,1402.51854120616
1736497173.57306,1398.4107424885285
1736497173.57501,1394.0316937932655
1736497173.5769699,1389.2712607799845
1736497173.57892,1384.0986486535696
1736497173.5808702,1378.5020689918274
1736497173.5828202,1372.5540157111616
1736497173.58478,1366.2942084167119
1736497173.58673,1359.8543469069507
1736497173.58868,1353.23381442022
1736497173.5906398,1346.4022165091542
1736497173.59259,1339.4305091630572
1736497173.59454,1332.289376777167
1736497173.5965,1324.9308722350595
1736497173.59845,1317.4100935025833
1736497173.6004,1309.6724242336215
1736497173.60236,1301.6623430378763
1736497173.60431,1293.5003187638997
1736497173.60626,1285.2190935538974
1736497173.6082199,1276.8505985601232
1736497173.61017,1268.5483151127123
1736497173.6121202,1260.2913247929
1736497173.6140702,1252.0716548216797
1736497173.61603,1243.8367056549152
1736497173.61798,1235.6604352352695
1736497173.61993,1227.5226817796051
1736497173.6218898,1219.4235859897117
1736497173.62384,1211.4837679722448
1736497173.62579,1203.7025367520966
1736497173.62775,1196.0474244094812
1736497173.6297,1188.5800318034528
1736497173.63165,1181.2467000468862
1736497173.63361,1174.0006965079672
1736497173.63556,1166.9666232754346
1736497173.63751,1160.1973279289411
1736497173.6394699,1153.752578953529
1736497173.64142,1147.7797926995602
1736497173.6433702,1142.2299039048628
1736497173.6453202,1137.023962907338
1736497173.64728,1132.0555418823615
1736497173.64923,1127.2945727516997
1736497173.65118,1122.6626097173942
1736497173.6531398,1118.1013800409626
1736497173.65509,1113.6203061064525
1736497173.65704,1109.1678705887919
1736497173.659,1104.7613540976913
1736497173.66095,1100.5304224374493
1736497173.6629,1096.5390256687033
1736497173.66486,1092.8496809154672
1736497173.66681,1089.5118219065946
1736497173.66876,1086.4720557449768
1736497173.6707199,1083.6826288447205
1736497173.67267,1081.137487439612
1736497173.6746202,1078.7966120327462
1736497173.6765702,1076.6410323655036
1736497173.67853,1074.6414196145147
1736497173.68048,1072.7980360338686
1736497173.68243,1071.078917580263
1736497173.6843898,1069.453261687508
1736497173.68634,1067.914071849276
1736497173.68829,1066.430316899137
1736497173.69025,1064.9699393966914
1736497173.6922,1063.521756174541
1736497173.69415,1062.0527654073094
1736497173.69611,1060.533381168663
1736497173.69806,1059.0050819000587
1736497173.70001,1057.517429821932
1736497173.7019699,1056.1215488487917
1736497173.70392,1054.8865437853867
1736497173.7058702,1053.826133369164
1736497173.7078202,1052.9392340484806
1736497173.70978,1052.2208046503072
1736497173.71173,1051.6772069088497
1736497173.71368,1051.3150578157126
1736497173.7156398,1051.1522817989637
1736497173.71759,1051.208941300456
1736497173.71954,1051.4977963919694
1736497173.7215,1051.9845596897057
1736497173.72345,1052.5930648801884
1736497173.7254,1053.2536906800735
1736497173.72736,1053.9011143907455
1736497173.72931,1054.4976575072767
1736497173.73126,1055.0405666781787
1736497173.7332199,1055.526376057326
1736497173.73517,1055.9460118265865
1736497173.7371202,1056.3163175111376
1736497173.7390702,1056.663645957849
1736497173.74103,1057.0165185898632
1736497173.74298,1057.3986092127764
1736497173.74493,1057.8438315821443
1736497173.7468898,1058.3907898002742
1736497173.74884,1059.069898796805
1736497173.75079,1059.9126463833
1736497173.75275,1060.8756388375161
1736497173.7547,1061.8490099657856
1736497173.75665,1062.7365965022032
1736497173.75861,1063.4532388046227
1736497173.76056,1064.0531525720617
1736497173.76251,1064.7004358682984
1736497173.7644699,1065.5618120508373
1736497173.76642,1066.7769845204582
1736497173.7683702,1068.3283259981063
1736497173.7703202,1070.081868312253
1736497173.77228,1071.9112643508029
1736497173.77423,1073.670310400365
1736497173.77618,1075.3396019341083
1736497173.7781398,1076.9642771296658
1736497173.78009,1078.5667629225459
1736497173.78204,1080.184070393756
1736497173.784,1081.7433559567
1736497173.78595,1083.075360119488
1736497173.7879,1084.0337901005357
1736497173.78986,1084.477168791532
1736497173.79181,1084.4041246919999
1736497173.79376,1083.917396314197
1736497173.7957199,1083.1130526719346
1736497173.79767,1082.0966335609965
1736497173.7996202,1080.9183031665584
1736497173.8015702,1079.6031637935391
1736497173.80353,1078.1679759787596
1736497173.80548,1076.657095496598
1736497173.80743,1075.161645618198
1736497173.8093898,1073.818725917939
1736497173.81134,1072.7862011270597
1736497173.81329,1072.1853603936124
1736497173.81525,1071.953951362502
1736497173.8172,1071.9060818158143
1736497173.81915,1071.8501620938093
1736497173.82111,1071.6100894201156
1736497173.82306,1071.1997081527995
1736497173.82501,1070.7521132549184
1736497173.8269699,1070.4018675917218
1736497173.82892,1070.278637610893
1736497173.8308702,1070.3824858429664
1736497173.8328202,1070.6336740653417
1736497173.83478,1070.9526522877911
1736497173.83673,1071.2706876040538
1736497173.83868,1071.7166552579242
1736497173.8406398,1072.551180852649
1736497173.84259,1074.0246055402665
1736497173.84454,1076.3852591206028
1736497173.8465,1079.7573153312778
1736497173.84845,1084.1184260263083
1736497173.8504,1089.492487240731
1736497173.85236,1095.9359828199315
1736497173.85431,1103.5393470752604
1736497173.85626,1112.5773269005394
1736497173.8582199,1123.3543501103522
1736497173.86017,1135.99378235441
1736497173.8621202,1150.5811560689115
1736497173.8640702,1167.017547350123
1736497173.86603,1185.3023838157985
1736497173.86798,1205.166471966547
1736497173.86993,1226.746547761719
1736497173.8718898,1250.305172642028
1736497173.87384,1275.752948899194
1736497173.87579,1303.325497816425
1736497173.87775,1333.1556242249549
1736497173.8797,1364.8196629887545
1736497173.88165,1398.3338557299282
1736497173.88361,1433.7591701642846
1736497173.88556,1470.64650603815
1736497173.88751,1509.1104840286616
1736497173.8894699,1549.293617232895
1736497173.89142,1590.7231210449875
1736497173.8933702,1633.4078225514058
1736497173.8953202,1677.0635877070492
1736497173.89728,1721.644107768402
1736497173.89923,1766.4373413386018
1736497173.90118,1811.5058621549583
1736497173.9031398,1856.9901508307046
1736497173.90509,1902.3562276452108
1736497173.90704,1947.7252019391615
1736497173.909,1993.1274158965748
1736497173.91095,2037.8375026301171
1736497173.9129,2081.8100551855428
1736497173.91486,2124.9930791611787
1736497173.91681,2166.7106950616735
1736497173.91876,2206.9763895892556
1736497173.9207199,2245.7696059693612
1736497173.92267,2282.4989266400994
1736497173.9246202,2317.2349481716233
1736497173.9265702,2349.8856743402134
1736497173.92853,2380.5200763405223
1736497173.93048,2408.745746542344
1736497173.93243,2434.5883410362267
1736497173.9343898,2457.994702008279
1736497173.93634,2478.5691963668037
1736497173.93829,2496.273273408923
1736497173.94025,2511.1042091129298
1736497173.9422,2522.898218364877
1736497173.94415,2531.7218909723993
1736497173.94611,2537.584395116216
1736497173.94806,2540.4326434063964
1736497173.95001,2540.3241631310007
1736497173.9519699,2537.2564601536214
1736497173.95392,2531.2827659148847
1736497173.9558702,2522.4455117800444
1736497173.9578202,2510.8177987343547
1736497173.95978,2496.391343630937
1736497173.96173,2479.3831029810917
1736497173.96368,2459.8183158005245
1736497173.9656398,2437.682762474751
1736497173.96759,2413.2969465971005
1736497173.96954,2386.6728640358688
1736497173.9715,2357.8660944605786
1736497173.97345,2327.435792701432
1736497173.9754,2295.5149443719465
1736497173.97736,2262.1889357739683
1736497173.97931,2227.896906775021
1736497173.98126,2192.464068553719
1736497173.9832199,2155.694811743157
1736497173.98517,2117.960252811314
1736497173.9871202,2079.244415605223
1736497173.9890702,2039.8354753595704
1736497173.99103,1999.8091735749863
1736497173.99298,1959.8332174227558
1736497173.99493,1919.8143623858748
1736497173.9968898,1879.55007370182
1736497173.99884,1839.4335863747178
1736497174.00079,1799.280659410963
1736497174.00275,1759.015574736796
1736497174.0047,1719.2517396895992
1736497174.00665,1680.0002293953112
1736497174.00861,1641.2670984995214
1736497174.01056,1603.5243997366226
1736497174.01251,1566.565206532004
1736497174.0144699,1530.201589164158
1736497174.01642,1494.7943044330207
1736497174.0183702,1460.232632076259
1736497174.0203202,1426.6539848938671
1736497174.02228,1394.0242120275784
1736497174.02423,1362.7892136566084
1736497174.02618,1332.782152122152
1736497174.0281398,1303.7796475680925
1736497174.03009,1275.9844434494644
1736497174.03204,1249.1799362668676
1736497174.034,1223.2440275534584
1736497174.03595,1198.499570451982
1736497174.0379,1174.8795064168153
1736497174.03986,1152.3287515264587
1736497174.04181,1131.0408523199942
1736497174.04376,1110.7989758697963
1736497174.0457199,1091.4089945836079
1736497174.04767,1072.9741970314033
1736497174.0496202,1055.4231886522232
1736497174.0515702,1038.8691409369237
1736497174.05353,1023.3456656603837
1736497174.05548,1009.107231651604
1736497174.05743,996.0383017567126
1736497174.0593898,983.9566718266935
1736497174.06134,972.8550831528761
1736497174.06329,962.5526507922864
1736497174.06525,952.9430242023908
1736497174.0672,944.1042587423464
1736497174.06915,935.969587690764
1736497174.07111,928.48589370703
1736497174.07306,921.7174888105903
1736497174.07501,915.6152675879828
1736497174.0769699,910.1445050715471
1736497174.07892,905.3533427603552
1736497174.0808702,901.238272524076
1736497174.0828202,897.8475810619786
1736497174.08478,895.2172761242623
1736497174.08673,893.4172620726658
1736497174.08868,892.4253116275837
1736497174.0906398,892.2014806790908
1736497174.09259,892.7066508705162
1736497174.09454,893.8974399183367
1736497174.0965,895.7569786826573
1736497174.09845,898.2471259738173
1736497174.1004,901.3561627804777
1736497174.10236,905.0885050645767
1736497174.10431,909.4279775226479
1736497174.10626,914.4390796426546
1736497174.1082199,920.199828941076
1736497174.11017,926.6967474023885
1736497174.1121202,933.9578735633336
1736497174.1140702,941.9527510382915
1736497174.11603,950.6983664123846
1736497174.11798,960.0762768855436
1736497174.11993,970.0745777757967
