"sep=	"
id95AE_Timestamp_Unix_CAL	id95AE_GSR_Range_CAL	id95AE_GSR_Skin_Conductance_CAL	id95AE_GSR_Skin_Resistance_CAL	id95AE_PPG_A13_CAL	
ms	no_units	uS	kOhms	mV	
1732001295056.92	2.0	1.9147	522.275030030814	0.0	
1732001295064.73	2.0	1.9177	521.457996558377	0.0	
1732001295072.54	2.0	1.9147	522.275030030814	0.0	
1732001295080.35	2.0	1.9192	521.050437682368	0.0	
1732001295088.17	2.0	1.9132	522.684507631194	0.0	
1732001295095.98	2.0	1.9192	521.050437682368	0.0	
1732001295103.79	2.0	1.9147	522.275030030814	0.0	
1732001295111.6	2.0	1.9177	521.457996558377	0.0	
1732001295119.42	2.0	1.9147	522.275030030814	0.0	
1732001295127.23	2.0	1.9177	521.457996558377	0.0	
1732001295135.04	2.0	1.9162	521.866193507984	0.0	
1732001295142.85	2.0	1.9177	521.457996558377	0.0	
1732001295150.67	2.0	1.9177	521.457996558377	0.0	
1732001295158.48	2.0	1.9162	521.866193507984	0.0	
1732001295166.29	2.0	1.9192	521.050437682368	0.0	
1732001295174.1	2.0	1.9162	521.866193507984	0.0	
1732001295181.92	2.0	1.9192	521.050437682368	0.0	
1732001295189.73	2.0	1.9147	522.275030030814	0.0	
1732001295197.54	2.0	1.9192	521.050437682368	0.0	
1732001295205.35	2.0	1.9147	522.275030030814	0.0	
1732001295213.17	2.0	1.9192	521.050437682368	0.0	
1732001295220.98	2.0	1.9147	522.275030030814	0.0	
1732001295228.79	2.0	1.9192	521.050437682368	0.0	
1732001295236.6	2.0	1.9147	522.275030030814	0.0	
1732001295244.42	2.0	1.9192	521.050437682368	0.0	
1732001295252.23	2.0	1.9162	521.866193507984	0.0	
1732001295260.04	2.0	1.9177	521.457996558377	0.0	
1732001295267.85	2.0	1.9162	521.866193507984	0.0	
1732001295275.67	2.0	1.9162	521.866193507984	0.0	
1732001295283.48	2.0	1.9162	521.866193507984	0.0	
1732001295291.29	2.0	1.9147	522.275030030814	0.0	
1732001295299.1	2.0	1.9162	521.866193507984	0.0	
1732001295306.92	2.0	1.9132	522.684507631194	0.0	
1732001295314.73	2.0	1.9177	521.457996558377	0.0	
1732001295322.54	2.0	1.9132	522.684507631194	0.0	
1732001295330.35	2.0	1.9162	521.866193507984	0.0	
1732001295338.17	2.0	1.9132	522.684507631194	0.0	
1732001295345.98	2.0	1.9177	521.457996558377	0.0	
1732001295353.79	2.0	1.9132	522.684507631194	0.0	
1732001295361.6	2.0	1.9162	521.866193507984	0.0	
1732001295369.42	2.0	1.9132	522.684507631194	0.0	
1732001295377.23	2.0	1.9162	521.866193507984	0.0	
1732001295385.04	2.0	1.9132	522.684507631194	0.0	
1732001295392.85	2.0	1.9147	522.275030030814	0.0	
1732001295400.67	2.0	1.9147	522.275030030814	0.0	
1732001295408.48	2.0	1.9132	522.684507631194	0.0	
1732001295416.29	2.0	1.9162	521.866193507984	0.0	
1732001295424.1	2.0	1.9117	523.094627818172	0.0	
1732001295431.92	2.0	1.9162	521.866193507984	0.0	
1732001295439.73	2.0	1.9117	523.094627818172	0.0	
1732001295447.54	2.0	1.9162	521.866193507984	0.0	
1732001295455.35	2.0	1.9117	523.094627818172	0.0	
1732001295463.17	2.0	1.9162	521.866193507984	0.0	
1732001295470.98	2.0	1.9117	523.094627818172	0.0	
1732001295478.79	2.0	1.9162	521.866193507984	0.0	
1732001295486.6	2.0	1.9117	523.094627818172	0.0	
1732001295494.42	2.0	1.9147	522.275030030814	0.0	
1732001295502.23	2.0	1.9132	522.684507631194	0.0	
1732001295510.04	2.0	1.9147	522.275030030814	0.0	
1732001295517.85	2.0	1.9132	522.684507631194	0.0	
1732001295525.67	2.0	1.9132	522.684507631194	0.0	
1732001295533.48	2.0	1.9132	522.684507631194	0.0	
1732001295541.29	2.0	1.9117	523.094627818172	0.0	
1732001295549.1	2.0	1.9147	522.275030030814	0.0	
1732001295556.92	2.0	1.9102	523.505392105539	0.0	
1732001295564.73	2.0	1.9132	522.684507631194	0.0	
1732001295572.54	2.0	1.9087	523.91680201184	0.0	
1732001295580.35	2.0	1.9132	522.684507631194	0.0	
1732001295588.17	2.0	1.9102	523.505392105539	0.0	
1732001295595.98	2.0	1.9147	522.275030030814	0.0	
1732001295603.79	2.0	1.9102	523.505392105539	0.0	
1732001295611.6	2.0	1.9132	522.684507631194	0.0	
1732001295619.42	2.0	1.9117	523.094627818172	0.0	
1732001295627.23	2.0	1.9132	522.684507631194	0.0	
1732001295635.04	2.0	1.9117	523.094627818172	0.0	
1732001295642.85	2.0	1.9132	522.684507631194	0.0	
1732001295650.67	2.0	1.9132	522.684507631194	0.0	
1732001295658.48	2.0	1.9102	523.505392105539	0.0	
1732001295666.29	2.0	1.9117	523.094627818172	0.0	
1732001295674.1	2.0	1.9102	523.505392105539	0.0	
1732001295681.92	2.0	1.9132	522.684507631194	0.0	
1732001295689.73	2.0	1.9102	523.505392105539	0.0	
1732001295697.54	2.0	1.9132	522.684507631194	0.0	
1732001295705.35	2.0	1.9102	523.505392105539	0.0	
1732001295713.17	2.0	1.9147	522.275030030814	0.0	
1732001295720.98	2.0	1.9102	523.505392105539	0.0	
1732001295728.79	2.0	1.9147	522.275030030814	0.0	
1732001295736.6	2.0	1.9102	523.505392105539	0.0	
1732001295744.42	2.0	1.9147	522.275030030814	0.0	
1732001295752.23	2.0	1.9117	523.094627818172	0.0	
1732001295760.04	2.0	1.9132	522.684507631194	0.0	
1732001295767.85	2.0	1.9132	522.684507631194	0.0	
1732001295775.67	2.0	1.9132	522.684507631194	0.0	
1732001295783.48	2.0	1.9147	522.275030030814	0.0	
1732001295791.29	2.0	1.9132	522.684507631194	0.0	
1732001295799.1	2.0	1.9147	522.275030030814	0.0	
1732001295806.92	2.0	1.9117	523.094627818172	0.0	
1732001295814.73	2.0	1.9147	522.275030030814	0.0	
1732001295822.54	2.0	1.9117	523.094627818172	0.0	
1732001295830.35	2.0	1.9162	521.866193507984	0.0	
1732001295838.17	2.0	1.9117	523.094627818172	0.0	
1732001295845.98	2.0	1.9162	521.866193507984	0.0	
1732001295853.79	2.0	1.9117	523.094627818172	0.0	
1732001295861.6	2.0	1.9147	522.275030030814	0.0	
1732001295869.42	2.0	1.9117	523.094627818172	0.0	
1732001295877.23	2.0	1.9147	522.275030030814	0.0	
1732001295885.04	2.0	1.9132	522.684507631194	0.0	
1732001295892.85	2.0	1.9147	522.275030030814	0.0	
1732001295900.67	2.0	1.9132	522.684507631194	0.0	
1732001295908.48	2.0	1.9117	523.094627818172	0.0	
1732001295916.29	2.0	1.9147	522.275030030814	0.0	
1732001295924.1	2.0	1.9117	523.094627818172	0.0	
1732001295931.92	2.0	1.9147	522.275030030814	0.0	
1732001295939.73	2.0	1.9102	523.505392105539	0.0	
1732001295947.54	2.0	1.9132	522.684507631194	0.0	
1732001295955.35	2.0	1.9102	523.505392105539	0.0	
1732001295963.17	2.0	1.9132	522.684507631194	0.0	
1732001295970.98	2.0	1.9102	523.505392105539	0.0	
1732001295978.79	2.0	1.9132	522.684507631194	0.0	
1732001295986.6	2.0	1.9102	523.505392105539	0.0	
1732001295994.42	2.0	1.9132	522.684507631194	0.0	
1732001296002.23	2.0	1.9102	523.505392105539	0.0	
1732001296010.04	2.0	1.9117	523.094627818172	0.0	
1732001296017.85	2.0	1.9102	523.505392105539	0.0	
1732001296025.67	2.0	1.9117	523.094627818172	0.0	
1732001296033.48	2.0	1.9117	523.094627818172	0.0	
1732001296041.29	2.0	1.9102	523.505392105539	0.0	
1732001296049.1	2.0	1.9132	522.684507631194	0.0	
1732001296056.92	2.0	1.9087	523.91680201184	0.0	
1732001296064.73	2.0	1.9132	522.684507631194	0.0	
1732001296072.54	2.0	1.9087	523.91680201184	0.0	
1732001296080.35	2.0	1.9132	522.684507631194	0.0	
1732001296088.17	2.0	1.9102	523.505392105539	0.0	
1732001296095.98	2.0	1.9132	522.684507631194	0.0	
1732001296103.79	2.0	1.9102	523.505392105539	0.0	
1732001296111.6	2.0	1.9147	522.275030030814	0.0	
1732001296119.42	2.0	1.9117	523.094627818172	0.0	
1732001296127.23	2.0	1.9132	522.684507631194	0.0	
1732001296135.04	2.0	1.9117	523.094627818172	0.0	
1732001296142.85	2.0	1.9117	523.094627818172	0.0	
1732001296150.67	2.0	1.9132	522.684507631194	0.0	
1732001296158.48	2.0	1.9117	523.094627818172	0.0	
1732001296166.29	2.0	1.9132	522.684507631194	0.0	
1732001296174.1	2.0	1.9117	523.094627818172	0.0	
1732001296181.92	2.0	1.9132	522.684507631194	0.0	
1732001296189.73	2.0	1.9102	523.505392105539	0.0	
1732001296197.54	2.0	1.9147	522.275030030814	0.0	
1732001296205.35	2.0	1.9117	523.094627818172	0.0	
1732001296213.17	2.0	1.9162	521.866193507984	0.0	
1732001296220.98	2.0	1.9117	523.094627818172	0.0	
1732001296228.79	2.0	1.9162	521.866193507984	0.0	
1732001296236.6	2.0	1.9132	522.684507631194	0.0	
1732001296244.42	2.0	1.9162	521.866193507984	0.0	
1732001296252.23	2.0	1.9132	522.684507631194	0.0	
1732001296260.04	2.0	1.9162	521.866193507984	0.0	
1732001296267.85	2.0	1.9162	521.866193507984	0.0	
1732001296275.67	2.0	1.9162	521.866193507984	0.0	
1732001296283.48	2.0	1.9162	521.866193507984	0.0	
1732001296291.29	2.0	1.9162	521.866193507984	0.0	
1732001296299.1	2.0	1.9177	521.457996558377	0.0	
1732001296306.92	2.0	1.9147	522.275030030814	0.0	
1732001296314.73	2.0	1.9192	521.050437682368	0.0	
1732001296322.54	2.0	1.9147	522.275030030814	0.0	
1732001296330.35	2.0	1.9192	521.050437682368	0.0	
1732001296338.17	2.0	1.9162	521.866193507984	0.0	
1732001296345.98	2.0	1.9192	521.050437682368	0.0	
1732001296353.79	2.0	1.9162	521.866193507984	0.0	
1732001296361.6	2.0	1.9192	521.050437682368	0.0	
1732001296369.42	2.0	1.9177	521.457996558377	0.0	
1732001296377.23	2.0	1.9207	520.643515385016	0.0	
1732001296385.04	2.0	1.9177	521.457996558377	0.0	
1732001296392.85	2.0	1.9207	520.643515385016	0.0	
1732001296400.67	2.0	1.9207	520.643515385016	0.0	
1732001296408.48	2.0	1.9207	520.643515385016	0.0	
1732001296416.29	2.0	1.9207	520.643515385016	0.0	
1732001296424.1	2.0	1.9192	521.050437682368	0.0	
1732001296431.92	2.0	1.9222	520.237228176048	0.0	
1732001296439.73	2.0	1.9207	520.643515385016	0.0	
1732001296447.54	2.0	1.9237	519.831574569839	0.0	
1732001296455.35	2.0	1.9192	521.050437682368	0.0	
1732001296463.17	2.0	1.9237	519.831574569839	0.0	
1732001296470.98	2.0	1.9207	520.643515385016	0.0	
1732001296478.79	2.0	1.9252	519.426553085394	0.0	
1732001296486.6	2.0	1.9222	520.237228176048	0.0	
1732001296494.42	2.0	1.9252	519.426553085394	0.0	
1732001296502.23	2.0	1.9237	519.831574569839	0.0	
1732001296510.04	2.0	1.9252	519.426553085394	0.0	
1732001296517.85	2.0	1.9252	519.426553085394	0.0	
1732001296525.67	2.0	1.9252	519.426553085394	0.0	
1732001296533.48	2.0	1.9267	519.022162246328	0.0	
1732001296541.29	2.0	1.9252	519.426553085394	0.0	
1732001296549.1	2.0	1.9267	519.022162246328	0.0	
1732001296556.92	2.0	1.9252	519.426553085394	0.0	
1732001296564.73	2.0	1.9282	518.618400580853	0.0	
1732001296572.54	2.0	1.9252	519.426553085394	0.0	
1732001296580.35	2.0	1.9297	518.215266621755	0.0	
1732001296588.17	2.0	1.9252	519.426553085394	0.0	
1732001296595.98	2.0	1.9297	518.215266621755	0.0	
1732001296603.79	2.0	1.9252	519.426553085394	5.12820512820513	
1732001296611.6	2.0	1.9222	520.237228176048	215.384615384615	
1732001296619.42	2.0	1.8997	526.398905090278	540.659340659341	
1732001296627.23	2.0	1.8742	533.560986020702	900.3663003663	
1732001296635.04	2.0	1.8397	543.566885905311	1251.28205128205	
1732001296642.85	2.0	1.8097	552.577775321877	1564.10256410256	
1732001296650.67	2.0	1.7827	560.946878330622	1825.64102564103	
1732001296658.48	2.0	1.7632	567.150635208712	2027.83882783883	
1732001296666.29	2.0	1.7497	571.526547408127	2171.42857142857	
1732001296674.1	2.0	1.7392	574.977000919963	2257.87545787546	
1732001296681.92	2.0	1.7362	575.970510309872	2293.77289377289	
1732001296689.73	2.0	1.7347	576.468553640399	2285.71428571429	
1732001296697.54	2.0	1.7422	573.986913098381	2243.22344322344	
1732001296705.35	2.0	1.7452	573.000229200092	2171.42857142857	
1732001296713.17	2.0	1.7587	568.60180815375	2076.19047619048	
1732001296720.98	2.0	1.7647	566.668555561852	1969.23076923077	
1732001296728.79	2.0	1.7797	561.892453784346	1852.74725274725	
1732001296736.6	2.0	1.7887	559.065242913848	1733.33333333333	
1732001296744.42	2.0	1.8037	554.415922825304	1614.65201465201	
1732001296752.23	2.0	1.8127	551.663264743201	1500.3663003663	
1732001296760.04	2.0	1.8262	547.585149490746	1390.47619047619	
1732001296767.85	2.0	1.8337	545.345476359274	1289.37728937729	
1732001296775.67	2.0	1.8427	542.681934118413	1200.0	
1732001296783.48	2.0	1.8502	540.482110042158	1123.80952380952	
1732001296791.29	2.0	1.8547	539.170755378228	1064.46886446886	
1732001296799.1	2.0	1.8622	536.999248201052	1020.51282051282	
1732001296806.92	2.0	1.8622	536.999248201052	991.208791208791	
1732001296814.73	2.0	1.8667	535.704719558579	976.556776556776	
1732001296822.54	2.0	1.8652	536.135535063264	977.289377289377	
1732001296830.35	2.0	1.8682	535.27459586768	991.208791208791	
1732001296838.17	2.0	1.8622	536.999248201052	1016.11721611722	
1732001296845.98	2.0	1.8652	536.135535063264	1050.54945054945	
1732001296853.79	2.0	1.8577	538.300048447004	1095.2380952381	
1732001296861.6	2.0	1.8577	538.300048447004	1147.98534798535	
1732001296869.42	2.0	1.8502	540.482110042158	1203.663003663	
1732001296877.23	2.0	1.8487	540.920646941094	1260.07326007326	
1732001296885.04	2.0	1.8427	542.681934118413	1316.48351648352	
1732001296892.85	2.0	1.8397	543.566885905311	1367.03296703297	
1732001296900.67	2.0	1.8352	544.899738448126	1411.72161172161	
1732001296908.48	2.0	1.8322	545.791944110905	1449.81684981685	
1732001296916.29	2.0	1.8307	546.239143497023	1477.65567765568	
1732001296924.1	2.0	1.8262	547.585149490746	1497.4358974359	
1732001296931.92	2.0	1.8262	547.585149490746	1508.42490842491	
1732001296939.73	2.0	1.8232	548.486178148311	1509.15750915751	
1732001296947.54	2.0	1.8277	547.13574437818	1499.6336996337	
1732001296955.35	2.0	1.8247	548.0352934729	1484.24908424908	
1732001296963.17	2.0	1.8307	546.239143497023	1462.27106227106	
1732001296970.98	2.0	1.8292	546.687076317516	1436.63003663004	
1732001296978.79	2.0	1.8352	544.899738448126	1410.25641025641	
1732001296986.6	2.0	1.8337	545.345476359274	1380.95238095238	
1732001296994.42	2.0	1.8397	543.566885905311	1351.64835164835	
1732001297002.23	2.0	1.8397	543.566885905311	1321.61172161172	
1732001297010.04	2.0	1.8442	542.240537902614	1291.57509157509	
1732001297017.85	2.0	1.8442	542.240537902614	1263.00366300366	
1732001297025.67	2.0	1.8472	541.3598960589	1235.89743589744	
1732001297033.48	2.0	1.8502	540.482110042158	1207.32600732601	
1732001297041.29	2.0	1.8517	540.044283631258	1178.02197802198	
1732001297049.1	2.0	1.8547	539.170755378228	1151.64835164835	
1732001297056.92	2.0	1.8547	539.170755378228	1126.00732600733	
1732001297064.73	2.0	1.8592	537.865748709122	1101.8315018315	
1732001297072.54	2.0	1.8577	538.300048447004	1080.58608058608	
1732001297080.35	2.0	1.8622	536.999248201052	1063.73626373626	
1732001297088.17	2.0	1.8607	537.432149191165	1049.81684981685	
1732001297095.98	2.0	1.8652	536.135535063264	1039.56043956044	
1732001297103.79	2.0	1.8622	536.999248201052	1031.50183150183	
1732001297111.6	2.0	1.8667	535.704719558579	1027.83882783883	
1732001297119.42	2.0	1.8622	536.999248201052	1030.03663003663	
1732001297127.23	2.0	1.8652	536.135535063264	1032.96703296703	
1732001297135.04	2.0	1.8637	536.567044052154	1036.63003663004	
1732001297142.85	2.0	1.8637	536.567044052154	1042.49084249084	
1732001297150.67	2.0	1.8637	536.567044052154	1049.81684981685	
1732001297158.48	2.0	1.8622	536.999248201052	1056.41025641026	
1732001297166.29	2.0	1.8622	536.999248201052	1061.53846153846	
1732001297174.1	2.0	1.8607	537.432149191165	1066.66666666667	
1732001297181.92	2.0	1.8622	536.999248201052	1071.06227106227	
1732001297189.73	2.0	1.8592	537.865748709122	1077.65567765568	
1732001297197.54	2.0	1.8622	536.999248201052	1082.78388278388	
1732001297205.35	2.0	1.8577	538.300048447004	1084.98168498169	
1732001297213.17	2.0	1.8622	536.999248201052	1083.51648351648	
1732001297220.98	2.0	1.8577	538.300048447004	1082.05128205128	
1732001297228.79	2.0	1.8622	536.999248201052	1083.51648351648	
1732001297236.6	2.0	1.8577	538.300048447004	1089.37728937729	
1732001297244.42	2.0	1.8607	537.432149191165	1099.6336996337	
1732001297252.23	2.0	1.8577	538.300048447004	1110.62271062271	
1732001297260.04	2.0	1.8592	537.865748709122	1129.67032967033	
1732001297267.85	2.0	1.8562	538.73505010236	1164.83516483516	
1732001297275.67	2.0	1.8532	539.607165983164	1227.83882783883	
1732001297283.48	2.0	1.8457	541.799859132037	1325.27472527473	
1732001297291.29	2.0	1.8382	544.010445000544	1462.27106227106	
1732001297299.1	2.0	1.8277	547.13574437818	1631.50183150183	
1732001297306.92	2.0	1.8127	551.663264743201	1819.78021978022	
1732001297314.73	2.0	1.7992	555.802578923966	2016.84981684982	
1732001297322.54	2.0	1.7797	561.892453784346	2208.79120879121	
1732001297330.35	2.0	1.7677	565.706850709962	2381.68498168498	
1732001297338.17	2.0	1.7497	571.526547408127	2522.34432234432	
1732001297345.98	2.0	1.7437	573.493146756896	2624.17582417582	
1732001297353.79	2.0	1.7317	577.467228734769	2686.44688644689	
1732001297361.6	2.0	1.7332	576.96745903531	2706.22710622711	
1732001297369.42	2.0	1.7287	578.469370046856	2690.10989010989	
1732001297377.23	2.0	1.7347	576.468553640399	2638.82783882784	
1732001297385.04	2.0	1.7377	575.473326811302	2557.50915750916	
1732001297392.85	2.0	1.7482	572.016931701178	2453.47985347985	
1732001297400.67	2.0	1.7557	569.573389531241	2333.33333333333	
1732001297408.48	2.0	1.7662	566.187294757106	2200.7326007326	
1732001297416.29	2.0	1.7782	562.366437970982	2060.80586080586	
1732001297424.1	2.0	1.7872	559.534467323187	1917.21611721612	
1732001297431.92	2.0	1.8022	554.877372100766	1774.35897435897	
1732001297439.73	2.0	1.8097	552.577775321877	1635.16483516484	
